headEntity	tailEntity	relation
937	25493	41
937	5851	41
937	28736	41
937	25874	41
937	5409	49
937	19168	22
937	22269	20
937	22777	20
937	23237	4
937	6589	21
937	6738	35
938	24845	24
938	28736	41
938	21958	41
938	6589	21
938	26143	22
938	8058	20
939	21805	41
939	28736	41
939	17686	24
939	15757	65
939	7245	22
939	4909	13
939	9353	20
940	28425	41
940	11716	24
941	28736	41
941	25493	41
941	29604	41
941	16192	20
941	29045	18
941	19834	24
941	19119	49
941	16220	49
941	24620	25
941	10187	28
941	20867	21
941	5216	48
941	27722	22
941	20078	13
941	13762	61
941	16192	54
942	13379	41
942	7224	41
942	28736	41
942	16066	24
942	19214	13
942	24649	18
942	6234	74
942	5409	49
942	16220	49
942	4447	20
942	10821	22
942	23879	5
942	20867	21
943	17943	22
943	15273	24
943	23792	4
943	28736	41
943	15850	12
944	19214	13
944	4909	13
944	6157	4
944	25602	74
944	21681	22
944	22720	36
944	10240	18
944	28736	41
944	20579	41
944	9559	41
944	19119	49
944	16220	49
944	22999	24
944	13762	80
944	20867	21
944	16192	20
944	30412	54
945	17962	41
945	17060	41
945	28736	41
945	27571	25
945	25374	25
945	19244	25
945	27155	25
945	14041	25
945	28372	25
945	18956	25
945	18267	4
945	28540	4
945	14036	24
945	8478	18
945	6234	74
945	24943	84
945	14041	66
945	13190	22
945	14846	17
945	6234	86
946	16862	13
946	20588	18
946	8144	22
946	23055	4
946	6234	74
946	28736	41
946	22417	41
946	6640	41
946	4264	24
946	20867	21
946	5715	17
946	16192	20
947	9254	41
947	28736	41
947	19948	52
947	24508	22
947	15508	24
947	18271	49
947	15668	35
947	6812	43
947	8202	17
947	20867	21
948	25493	41
948	28736	41
948	5670	22
948	14891	22
948	4767	22
948	19382	22
948	4803	22
948	3781	20
948	4025	13
948	19148	21
949	17621	24
949	28736	41
949	23987	41
949	25493	41
949	9192	22
949	9217	22
949	5409	49
949	16220	49
949	20867	21
949	11118	20
949	13983	20
949	30144	13
949	19214	13
949	29077	4
949	7890	4
949	6787	4
949	17156	5
949	17605	43
949	9102	17
949	9102	94
949	11118	54
949	13983	54
949	13136	54
949	4824	54
949	10878	54
949	16675	54
950	21716	13
950	21034	48
950	27430	23
950	15653	24
950	9813	22
950	18408	36
950	8053	41
950	5302	58
950	15110	49
950	5409	49
950	27172	73
950	22738	43
950	11621	35
950	27179	20
950	22777	20
950	23237	4
950	6589	21
950	14295	18
950	27179	54
950	22777	54
951	28736	41
951	24996	41
951	4459	41
951	25272	41
951	20396	133
951	11117	21
951	26972	49
951	27876	54
952	28736	41
952	20973	41
952	18983	22
952	17151	4
952	7845	25
952	30144	13
952	6589	21
953	28736	41
954	30238	74
954	24191	22
954	23428	41
954	7668	41
954	28736	41
954	18651	38
954	18744	84
954	23388	24
954	8299	20
955	4454	41
955	28736	41
955	25493	41
955	17419	61
955	26672	18
955	29005	22
955	25467	20
955	4909	13
955	20867	21
955	15069	36
956	28736	41
956	18183	24
956	11944	22
956	20867	21
956	15822	56
957	16232	20
957	10112	20
957	8058	20
957	6739	20
957	30453	24
957	18472	22
957	4516	22
957	9559	41
957	25493	41
957	28736	41
957	21584	4
957	14986	4
957	19119	49
957	16220	49
957	16270	49
957	17982	49
957	4909	13
957	23147	43
957	7938	17
958	20973	41
958	28736	41
958	30632	24
958	26597	48
958	22091	36
958	30144	13
958	20078	13
958	27688	74
958	10827	22
958	16067	18
958	4456	4
958	7859	17
958	20227	23
958	21930	20
958	4922	0
958	27578	0
958	19491	0
958	4209	0
958	15676	0
958	6589	21
958	23752	38
958	5295	38
958	19473	31
958	21930	54
958	22048	86
958	23752	29
959	10168	24
959	12538	4
959	10320	74
959	20970	41
959	28736	41
959	24670	22
959	26143	22
959	19107	22
959	4909	13
960	19214	13
960	27379	74
960	30716	36
960	7986	4
960	28736	41
960	25493	41
960	6059	22
960	13983	20
960	13911	25
960	25317	54
960	17715	24
961	4588	24
961	19297	22
961	21285	22
961	11345	22
961	28736	41
961	25493	41
961	19119	49
961	16220	49
961	14769	13
961	14492	13
961	6311	4
961	25571	20
961	18455	21
961	5948	60
961	29024	17
961	29024	9
961	10132	33
961	4619	18
961	12154	37
961	28857	28
961	27101	36
962	28736	41
962	6969	22
962	18842	20
962	4025	13
962	17657	24
962	20867	21
963	19928	24
963	7055	117
963	29362	41
964	26823	4
964	24692	74
964	30362	22
964	10738	24
964	29362	41
964	6589	21
965	21716	13
965	20360	48
965	7441	23
965	14239	24
965	8053	41
965	15110	49
965	12300	22
965	26122	20
965	22777	20
965	23237	4
965	4923	43
965	23724	35
965	11433	61
965	6589	21
965	4192	36
966	24081	24
966	19214	13
966	11271	4
966	24318	74
966	16268	22
966	5694	36
966	13140	18
966	28736	41
966	25493	41
966	9559	41
966	11028	48
966	13986	84
966	11316	20
966	12810	43
966	23752	38
966	23994	29
967	23435	36
967	27414	24
967	24372	4
967	20712	22
967	9757	39
967	18117	41
967	4080	41
967	16566	41
967	19991	48
967	24802	23
967	17624	20
967	15238	20
967	8058	20
967	17454	16
967	24326	43
967	24070	45
967	24390	47
967	19653	13
967	27345	56
968	8506	41
968	7691	41
968	26851	41
968	10192	41
968	5835	134
968	7691	135
968	9782	136
968	10279	138
968	10354	139
968	22248	139
968	29836	24
969	20489	24
969	21355	36
969	12716	18
969	4284	41
969	20867	21
969	9018	20
969	3697	48
969	19632	23
969	18113	43
969	10070	35
969	27714	22
969	17677	54
970	27330	41
971	5194	24
971	23568	4
971	3965	4
971	16212	74
971	27585	22
971	4939	36
971	9449	18
971	28736	41
971	20798	41
971	20158	58
971	19119	49
971	8132	43
971	16192	20
971	4447	20
971	4025	13
971	28977	84
971	20867	21
972	13190	22
972	22099	58
972	6234	74
972	28736	41
972	7224	41
972	8633	24
972	22829	4
972	11118	20
972	13983	20
972	20867	21
972	19214	13
972	9593	31
972	18128	54
973	25463	22
973	28736	41
973	9559	41
973	4909	13
973	9410	24
974	6785	2
974	19286	48
974	8479	23
974	25493	41
974	28736	41
974	9559	41
974	17739	22
974	5963	22
974	29085	22
974	26796	24
974	27477	20
974	6725	20
974	16232	20
974	11866	4
974	4909	13
974	20867	21
974	27477	54
974	6725	54
974	7086	54
974	27145	36
974	15245	43
974	22092	35
975	15662	4
975	16299	36
975	26743	18
975	6081	24
975	28736	41
975	6589	21
976	28962	24
976	17123	74
976	5355	22
976	28736	41
976	12494	77
976	5355	77
977	28736	41
977	24527	41
977	18428	24
977	30175	49
977	16220	49
977	17812	49
977	5893	22
977	20867	21
978	5492	24
978	26160	74
978	20687	22
978	15959	36
978	7139	4
978	28736	41
978	9962	61
978	26972	49
978	6336	46
978	7086	20
979	6234	74
979	4879	22
979	14480	36
979	28736	41
979	25493	41
979	17962	41
979	25137	24
979	16220	49
979	16270	49
979	17982	49
979	23289	49
979	28094	99
979	20867	21
979	12070	48
979	26087	56
979	18128	20
980	18710	41
980	21426	24
981	4025	41
981	22223	41
981	4080	41
981	21648	22
982	6423	24
982	25531	41
983	28736	41
983	25493	41
983	22501	61
983	13229	24
983	6724	22
983	17836	48
983	3615	23
983	16192	20
983	4025	13
983	20867	21
983	17281	4
984	8544	24
984	28425	41
985	28736	41
985	20867	21
985	24231	24
986	28736	41
986	4145	24
987	27854	20
987	28020	20
987	28937	20
987	19657	20
987	17943	22
987	28736	41
987	6591	24
987	19604	17
987	13616	48
987	4025	13
988	5185	24
988	5775	22
988	6234	74
988	25690	74
988	28736	41
988	22417	41
988	18085	26
988	13983	20
989	14268	24
989	25874	41
989	19963	41
989	17677	20
989	20867	21
990	28736	41
991	12042	24
991	9141	74
991	28125	22
991	28736	41
991	13552	41
991	4909	13
991	6589	21
991	9353	20
992	28736	41
992	26707	49
993	7253	24
993	13552	41
993	28736	41
993	23916	22
993	6589	21
993	9353	20
993	25395	54
994	28736	41
995	14939	13
995	17786	74
995	15208	22
995	30469	24
995	20973	41
995	8878	41
995	28208	41
995	8305	43
995	15093	35
995	20867	21
995	28208	65
995	24403	20
995	4956	54
996	30553	24
996	28913	74
996	18204	22
996	3908	22
996	28736	41
996	6589	21
996	19787	20
997	9198	24
997	21675	74
997	24276	22
997	28736	41
997	16270	49
997	16220	49
997	19637	49
997	17982	49
997	27562	49
997	13226	49
997	26707	49
997	26972	49
997	24664	65
998	28736	41
999	28913	74
999	28736	41
999	16692	24
999	5409	49
999	30175	49
999	24828	22
999	30144	13
999	8635	20
999	9353	20
999	6589	21
1000	8497	24
1000	22108	4
1000	16299	36
1000	26743	18
1000	28736	41
1000	12691	61
1000	14001	22
1000	6589	21
1000	13945	20
1001	16907	24
1001	28425	41
1002	14568	24
1002	28736	41
1002	6860	8
1002	15803	35
1002	5089	43
1002	4975	5
1002	19637	49
1002	16220	49
1002	18656	49
1002	15045	56
1003	9559	41
1003	28736	41
1003	9301	41
1003	24925	24
1003	20867	21
1003	18350	49
1003	4909	13
1003	16232	20
1003	11587	54
1004	20371	24
1004	10320	74
1004	26364	22
1004	28736	41
1004	28273	20
1004	4909	13
1004	5474	83
1004	22281	54
1005	12101	24
1005	25911	4
1005	4103	4
1005	30402	36
1005	11157	20
1005	25493	41
1005	28736	41
1005	23897	22
1005	4025	13
1005	6592	77
1005	16425	48
1005	29560	23
1005	4856	23
1005	15925	43
1005	29917	83
1005	29917	84
1005	17812	49
1006	18041	24
1006	28736	41
1006	5409	49
1006	6589	21
1006	28974	22
1006	15532	86
1007	28736	41
1007	30520	41
1007	8646	24
1007	10687	22
1007	23852	56
1008	28736	41
1008	6589	21
1009	11796	24
1009	28736	41
1009	22519	65
1010	22168	24
1010	27510	22
1010	27491	4
1010	28736	41
1010	4710	43
1010	24947	35
1010	16220	49
1010	23289	49
1010	10702	94
1010	20933	56
1011	4175	24
1011	29685	41
1011	9254	41
1011	28736	41
1011	25874	41
1011	16099	22
1011	8768	22
1011	26179	22
1011	24829	38
1011	5952	124
1011	22831	77
1011	6750	54
1011	13983	54
1011	24829	61
1011	5372	17
1012	28736	41
1012	20046	41
1012	28406	22
1012	20867	21
1012	16192	20
1013	28736	41
1013	25493	41
1013	29793	41
1013	7317	24
1013	18730	22
1014	28736	41
1015	28736	41
1015	11560	20
1016	27664	22
1016	25785	24
1016	16237	13
1016	12513	13
1016	9227	41
1016	28736	41
1016	23317	41
1016	9241	41
1016	23253	80
1016	15985	4
1016	11117	21
1016	9298	56
1017	23867	24
1017	30685	22
1017	9254	41
1017	28736	41
1017	19170	41
1017	30685	65
1017	20867	21
1017	16220	49
1017	17982	49
1017	16270	49
1018	15947	24
1018	5403	22
1018	28736	41
1018	6589	21
1018	21930	20
1018	24767	20
1018	19783	20
1018	4025	13
1018	14647	4
1019	28736	41
1020	28736	41
1020	16496	140
1020	5174	140
1021	25493	41
1021	28736	41
1022	28736	41
1022	25493	41
1022	6589	21
1022	10985	22
1023	28736	41
1023	19347	25
1023	29738	22
1024	28736	41
1025	28736	41
1025	25493	41
1025	7643	22
1025	9291	74
1025	4025	13
1025	14629	24
1025	20867	21
1025	11118	54
1025	25002	4
1025	9291	86
1026	6311	4
1026	4424	22
1026	28736	41
1026	6088	41
1026	29685	41
1026	25493	41
1026	17547	21
1026	17744	46
1026	16569	46
1026	30198	46
1026	27167	46
1026	14817	46
1026	16671	46
1026	19762	9
1026	9379	9
1026	28206	9
1026	27101	36
1027	12264	24
1027	28425	41
1028	10061	22
1028	20609	22
1028	20867	21
1028	17060	41
1028	28736	41
1028	6234	74
1028	23229	58
1028	23229	84
1028	21885	24
1028	5881	20
1028	11157	20
1029	25531	41
1029	28736	41
1029	21898	22
1029	4909	13
1029	19487	54
1030	9559	41
1030	28736	41
1030	20867	21
1030	13959	22
1030	25467	20
1031	28736	41
1031	15410	65
1032	28736	41
1033	28736	41
1033	9265	22
1034	28736	41
1034	5083	65
1035	28736	41
1035	8089	41
1036	21805	41
1036	28736	41
1037	21805	41
1037	28736	41
1037	19182	22
1038	28736	41
1039	28736	41
1039	25804	41
1039	22492	24
1039	11117	21
1039	23208	22
1039	30338	65
1040	11663	24
1040	6395	74
1040	13245	74
1040	13823	22
1040	28736	41
1040	9559	41
1041	5772	24
1041	28425	41
1042	6612	41
1042	27386	66
1042	20545	24
1042	6848	117
1043	28736	41
1043	22938	40
1043	9464	24
1044	9876	20
1044	17009	20
1044	20867	21
1044	11958	22
1044	6234	74
1044	25493	41
1044	28736	41
1044	24393	24
1044	16220	49
1044	16270	49
1044	23289	49
1044	25015	31
1044	13585	94
1045	21805	41
1045	28736	41
1045	16270	49
1045	16220	49
1045	27562	49
1045	10151	22
1046	29362	41
1047	24897	24
1047	21805	41
1047	28736	41
1047	16220	49
1047	15128	49
1048	28736	41
1049	18240	41
1049	20973	41
1049	28736	41
1049	28607	24
1049	15063	22
1050	18239	22
1050	16411	74
1050	28736	41
1050	9559	41
1050	25804	41
1050	23399	24
1050	20867	21
1050	24246	20
1051	28736	41
1052	28736	41
1052	17647	126
1052	15954	65
1052	9972	65
1053	29685	41
1053	5851	41
1053	28736	41
1053	20867	21
1054	28736	41
1055	21797	24
1055	19638	4
1055	25974	74
1055	8675	22
1055	28736	41
1055	25493	41
1055	20867	21
1055	19750	20
1056	9559	41
1056	28736	41
1056	17878	24
1056	20867	21
1056	16654	20
1056	13157	54
1057	28736	41
1057	28067	24
1057	16220	49
1058	21805	41
1058	28736	41
1059	20158	84
1059	20158	58
1059	28736	41
1059	20046	41
1059	20867	21
1059	27585	22
1059	4025	13
1060	28736	41
1061	28736	41
1062	28425	41
1062	12032	24
1063	21805	41
1063	28736	41
1064	29140	41
1065	25493	41
1065	28736	41
1065	16599	4
1065	22104	22
1065	19214	13
1065	3690	61
1066	25559	74
1066	9559	41
1066	28736	41
1066	26102	22
1066	4989	25
1066	9559	13
1066	21377	54
1067	28736	41
1068	18650	24
1068	20970	41
1068	28736	41
1068	20867	21
1069	28736	41
1069	18307	41
1070	15985	4
1070	25816	22
1070	20527	36
1070	15445	18
1070	6234	74
1070	23232	24
1070	25493	41
1070	28736	41
1070	20559	41
1070	11187	38
1070	23758	58
1070	22613	52
1070	18135	52
1070	17693	52
1070	25571	20
1071	28736	41
1071	9335	24
1071	20727	22
1071	25525	20
1071	4909	13
1072	29362	41
1073	14769	13
1073	27831	13
1073	6477	4
1073	28189	18
1073	25889	58
1073	28736	41
1073	25493	41
1073	7488	22
1073	18213	20
1073	14290	36
1073	29504	48
1073	11891	23
1073	10636	25
1073	23666	25
1073	30229	25
1073	16418	25
1073	6589	21
1073	14276	9
1073	24603	29
1073	28279	15
1073	13589	24
1073	24566	33
1074	23513	74
1074	11699	22
1074	20392	24
1074	28736	41
1074	18213	20
1074	21317	20
1074	23513	86
1074	16121	56
1075	28736	41
1075	3735	77
1075	16467	77
1075	16467	22
1075	8058	20
1075	13436	20
1075	18498	20
1075	30144	13
1075	20798	13
1075	24684	24
1075	28997	80
1076	28736	41
1077	20290	22
1077	4909	13
1077	23513	74
1077	28736	41
1078	6612	41
1078	18059	41
1078	13763	24
1079	27391	13
1079	4025	13
1079	16740	74
1079	25292	22
1079	9671	18
1079	19394	4
1079	28736	41
1079	7224	41
1079	20798	41
1079	4073	24
1079	10112	20
1079	11118	20
1079	20867	21
1079	10112	54
1079	11118	54
1079	4093	86
1079	9291	86
1080	28736	41
1080	14062	24
1080	9259	80
1080	26707	49
1080	7301	56
1081	15626	24
1081	9421	22
1081	6612	41
1081	18059	41
1081	6589	21
1082	28736	41
1082	27633	24
1083	20022	22
1083	7442	4
1083	21097	13
1083	28736	41
1083	25493	41
1083	12014	48
1083	4457	23
1083	13983	20
1083	18064	29
1084	27445	24
1084	29978	74
1084	23700	22
1084	6612	41
1084	18059	41
1084	6589	21
1085	28736	41
1086	28736	41
1087	28736	41
1088	28736	41
1088	26988	80
1089	21805	41
1089	28736	41
1089	16220	49
1090	28736	41
1090	23615	41
1090	28910	24
1091	29685	41
1091	29362	41
1091	8354	24
1092	5429	24
1092	22183	22
1092	18059	41
1092	6589	21
1093	29362	41
1093	28066	24
1094	13667	22
1094	28736	41
1094	13087	41
1094	6234	74
1094	16290	24
1094	24829	61
1094	9514	17
1094	9514	94
1094	20867	21
1095	18472	22
1095	14485	41
1095	28736	41
1095	6504	61
1095	16144	24
1095	4909	13
1095	10112	20
1095	15564	20
1095	11240	20
1095	7660	28
1096	28736	41
1097	8699	24
1097	28736	41
1097	6642	22
1098	17826	74
1098	16547	22
1098	28736	41
1099	28736	41
1099	20867	21
1100	28736	41
1101	28736	41
1102	18721	22
1102	28736	41
1102	18455	21
1103	28736	41
1103	25493	41
1103	8162	4
1103	8675	22
1103	27952	40
1103	30587	28
1103	18762	18
1103	5407	25
1103	4909	13
1103	9018	20
1104	28736	41
1105	29362	41
1106	4454	41
1106	28736	41
1106	28976	24
1106	20656	49
1107	28736	41
1107	20867	21
1107	19750	20
1107	29108	24
1107	20656	49
1108	28736	41
1108	24022	24
1108	12326	22
1108	4909	13
1108	20867	21
1108	11560	20
1109	28736	41
1110	28736	41
1110	14485	41
1110	20149	48
1110	8654	23
1110	3908	22
1110	19787	20
1110	14993	20
1110	15149	4
1110	7820	4
1110	30144	13
1110	16862	13
1110	27660	24
1110	6589	21
1110	19787	54
1110	9353	54
1110	28913	86
1111	28736	41
1111	24996	41
1112	28736	41
1113	28736	41
1113	15715	41
1114	28736	41
1115	21805	41
1115	28736	41
1115	15128	49
1116	29140	41
1117	19979	74
1117	28736	41
1117	22556	65
1117	7058	22
1118	26603	24
1118	28806	22
1118	18059	41
1118	6589	21
1119	28736	41
1119	13552	41
1119	9559	41
1119	15128	49
1119	26972	49
1120	29480	74
1120	23266	22
1120	28736	41
1120	6589	21
1121	28425	41
1121	26305	24
1121	11902	58
1122	23513	74
1122	29728	22
1122	20973	41
1122	13675	24
1122	6589	21
1122	15998	66
1123	28736	41
1123	30614	22
1123	8554	21
1123	30619	20
1124	28736	41
1124	24996	41
1125	12131	24
1125	28736	41
1125	20973	41
1125	5299	22
1125	21015	69
1125	29820	72
1126	28736	41
1126	7224	41
1126	20867	21
1126	9154	22
1127	21805	41
1127	28736	41
1128	19514	22
1128	23615	13
1128	15370	13
1128	16912	13
1128	11346	24
1128	30550	61
1128	7546	9
1128	28736	41
1128	28913	86
1128	9353	54
1128	25547	54
1128	6953	54
1129	29681	80
1129	14734	24
1129	28736	41
1129	30715	41
1130	13183	24
1130	26638	22
1130	18059	41
1130	6589	21
1131	30719	41
1131	11506	41
1131	28142	24
1132	21805	41
1132	28736	41
1133	28736	41
1133	13587	22
1134	16555	41
1134	28736	41
1135	28736	41
1135	25272	41
1136	21805	41
1136	28736	41
1136	4910	65
1137	28736	41
1137	16220	49
1138	28736	41
1138	27929	65
1139	21805	41
1139	28736	41
1139	17442	61
1139	6032	61
1139	16220	49
1139	28810	4
1139	4909	13
1139	21805	13
1139	24850	22
1139	8173	54
1139	12311	54
1139	22714	54
1140	28736	41
1141	28724	24
1141	17301	22
1141	18059	41
1141	6589	21
1142	28736	41
1142	23987	41
1142	13595	22
1142	6589	21
1142	22269	20
1142	15070	24
1143	8067	47
1143	12268	13
1143	8067	22
1143	28736	41
1143	13617	24
1143	20867	21
1144	21805	41
1144	28736	41
1145	10320	74
1145	28736	41
1146	28736	41
1146	8645	65
1147	14485	41
1147	28736	41
1147	19967	22
1147	28913	74
1148	9254	41
1148	28736	41
1148	18472	22
1148	4909	13
1148	26494	24
1149	21888	24
1149	6589	21
1149	4909	13
1149	28736	41
1150	28736	41
1150	12212	22
1150	25407	61
1151	7358	41
1151	4080	41
1151	23624	47
1152	14100	41
1152	28736	41
1153	17132	24
1153	28736	41
1153	3572	28
1154	28736	41
1154	24584	99
1155	11506	41
1155	4535	24
1156	6931	48
1156	9322	23
1156	13984	22
1156	4025	13
1156	25571	20
1156	28736	41
1156	19255	41
1156	19148	21
1157	13552	41
1157	28736	41
1157	27655	24
1157	29749	77
1157	25986	77
1157	16220	49
1158	13087	41
1158	28736	41
1158	12471	95
1158	6750	54
1158	16232	54
1158	17327	24
1158	28686	22
1158	24829	61
1158	26567	17
1159	21805	41
1159	28736	41
1160	28736	41
1161	25531	41
1162	25531	41
1163	24824	24
1163	13552	41
1163	28736	41
1163	28913	74
1163	14722	22
1163	23658	9
1163	12851	20
1163	4909	13
1163	14722	77
1163	16220	49
1164	25531	41
1164	19487	54
1165	28736	41
1165	12311	20
1166	25531	41
1166	19487	54
1167	26753	24
1167	17962	41
1167	28736	41
1167	27895	4
1167	4909	13
1167	10181	43
1167	6656	20
1168	14485	13
1168	19276	22
1168	25632	28
1168	28736	41
1169	28736	41
1169	25493	41
1169	20867	21
1169	19750	20
1170	28736	41
1170	6589	21
1170	18181	22
1170	11470	4
1170	21716	13
1170	22777	20
1171	25797	41
1171	28736	41
1172	11860	13
1172	28736	41
1172	3943	22
1172	18053	24
1172	20867	21
1172	30623	83
1173	30751	24
1173	30144	13
1173	23513	74
1173	28220	22
1173	28736	41
1173	9559	41
1173	6589	21
1174	28736	41
1174	7994	22
1174	20867	21
1174	8024	27
1175	28736	41
1176	21805	41
1176	28736	41
1177	28913	74
1177	28736	41
1177	9807	77
1177	29742	77
1177	7912	77
1178	28736	41
1178	11117	21
1179	28736	41
1179	21461	24
1179	23615	13
1179	16862	13
1179	4909	13
1179	22537	48
1179	18726	22
1179	24767	20
1179	23792	4
1179	11470	4
1179	13257	4
1179	6589	21
1180	28736	41
1181	28736	41
1182	28736	41
1182	13485	22
1182	5371	22
1182	19833	20
1182	22777	20
1183	28736	41
1183	13370	24
1184	25531	41
1184	20867	21
1185	28736	41
1186	28736	41
1187	17178	24
1187	28736	41
1187	16220	49
1187	16270	49
1187	20867	21
1188	25531	41
1188	19487	54
1189	28736	41
1189	5202	22
1190	28736	41
1190	19574	86
1190	6273	143
1190	22580	143
1191	28736	41
1191	19170	41
1191	23951	41
1191	17060	41
1191	20867	21
1191	5324	22
1191	26227	22
1192	25531	41
1192	9273	22
1192	19487	54
1193	29362	41
1194	13552	41
1194	28736	41
1194	4291	24
1194	5847	77
1194	16215	77
1194	30262	77
1195	24169	90
1195	14100	41
1196	28736	41
1196	3660	4
1196	30619	20
1196	24133	13
1197	10862	80
1197	19401	115
1197	28736	41
1198	28736	41
1198	4459	41
1198	13552	41
1198	13436	20
